stock_code,stock_name,entry_date,entry_price,exit_date,exit_price,quantity,pnl,pnl_pct,exit_reason,holding_days
QCOM,Qualcomm,2023-09-12,105.34011840820312,2023-09-21,102.24327087402344,166,-514.0,-0.0294,ES4 데드크로스,7
GOOGL,Alphabet,2023-08-25,128.90602111816406,2023-09-22,129.27325439453125,44,16.0,0.0028,ES4 데드크로스,19
NVDA,NVIDIA,2023-10-02,44.75312805175781,2023-10-18,42.168792724609375,384,-992.0,-0.0577,ES1 손절 -3%,12
AMAT,Applied Materials,2023-10-04,136.3872833251953,2023-10-19,131.6190948486328,125,-596.0,-0.0350,ES1 손절 -3%,11
LRCX,Lam Research,2023-10-04,61.79038619995117,2023-10-19,58.817047119140625,98,-291.0,-0.0481,ES1 손절 -3%,11
AMD,AMD,2023-09-29,102.81999969482422,2023-10-23,100.01000213623047,167,-469.0,-0.0273,ES4 데드크로스,16
AAPL,Apple,2023-10-04,171.64834594726562,2023-10-23,170.99600219726562,100,-65.0,-0.0038,ES4 데드크로스,13
META,Meta,2023-10-02,304.691650390625,2023-10-25,297.4522399902344,56,-405.0,-0.0238,ES4 데드크로스,17
AMZN,Amazon,2023-10-24,128.55999755859375,2023-10-25,121.38999938964844,131,-939.0,-0.0558,ES1 손절 -3%,1
INTC,Intel,2023-10-31,35.899574279785156,2023-11-17,43.231014251708984,465,3409.0,0.2042,ES2 익절 +20%,13
MU,Micron,2023-11-02,69.81776428222656,2023-12-04,73.63375854492188,242,923.0,0.0547,ES3 트레일링스탑,21
AMAT,Applied Materials,2023-11-02,135.61378479003906,2023-12-05,143.4014892578125,32,249.0,0.0574,ES3 트레일링스탑,22
NFLX,Netflix,2023-10-19,40.176998138427734,2023-12-06,44.67300033569336,422,1897.0,0.1119,ES3 트레일링스탑,33
ADBE,Adobe,2023-11-02,558.7100219726562,2023-12-06,595.7000122070312,30,1110.0,0.0662,ES3 트레일링스탑,23
AAPL,Apple,2023-12-08,193.6977996826172,2023-12-27,191.16409301757812,93,-236.0,-0.0131,ES4 데드크로스,12
AMZN,Amazon,2023-10-30,132.7100067138672,2023-12-28,153.3800048828125,125,2584.0,0.1558,ES5 보유기간 초과,41
AMD,AMD,2023-12-07,128.3699951171875,2024-01-02,138.5800018310547,140,1429.0,0.0795,ES3 트레일링스탑,16
AVGO,Broadcom,2023-12-11,100.18595123291016,2024-01-02,106.13640594482422,180,1071.0,0.0594,ES3 트레일링스탑,14
AMAT,Applied Materials,2023-12-12,154.2633056640625,2024-01-03,148.60182189941406,118,-668.0,-0.0367,ES1 손절 -3%,14
LRCX,Lam Research,2023-12-12,71.64488220214844,2024-01-05,71.75852966308594,72,8.0,0.0016,ES4 데드크로스,16
AMD,AMD,2024-01-09,149.25999450683594,2024-01-25,180.3300018310547,123,3822.0,0.2082,ES2 익절 +20%,11
NVDA,NVIDIA,2024-01-08,52.223907470703125,2024-01-30,62.73904800415039,352,3701.0,0.2013,ES2 익절 +20%,15
GOOGL,Alphabet,2024-01-10,141.21302795410156,2024-02-05,142.6025390625,130,181.0,0.0098,ES4 데드크로스,17
GOOGL,Alphabet,2024-02-12,146.42367553710938,2024-02-15,141.69935607910156,17,-80.0,-0.0323,ES1 손절 -3%,3
MSFT,Microsoft,2024-01-10,376.28790283203125,2024-02-20,396.701171875,49,1000.0,0.0542,ES3 트레일링스탑,27
PANW,Palo Alto Networks,2024-02-07,182.25,2024-02-21,130.98500061035156,110,-5639.0,-0.2813,ES1 손절 -3%,9
BKNG,Booking,2024-02-06,3578.0966796875,2024-02-23,3441.66552734375,5,-682.0,-0.0381,ES1 손절 -3%,12
INTC,Intel,2024-02-15,43.595252990722656,2024-02-27,42.28887939453125,59,-77.0,-0.0300,ES4 데드크로스,7
MSFT,Microsoft,2024-02-27,401.3202819824219,2024-03-07,402.95513916015625,40,65.0,0.0041,ES4 데드크로스,7
ISRG,Intuitive Surgical,2024-01-10,364.45001220703125,2024-03-11,378.8999938964844,50,722.0,0.0396,ES5 보유기간 초과,41
MU,Micron,2024-02-26,88.7884750366211,2024-03-11,93.80057525634766,215,1078.0,0.0564,ES3 트레일링스탑,10
AMD,AMD,2024-02-27,178.0,2024-03-11,198.38999938964844,1,20.0,0.1146,ES3 트레일링스탑,9
AMZN,Amazon,2024-01-12,154.6199951171875,2024-03-13,176.55999755859375,40,878.0,0.1419,ES5 보유기간 초과,41
ADBE,Adobe,2024-03-08,551.6900024414062,2024-03-15,492.4599914550781,27,-1599.0,-0.1074,ES1 손절 -3%,5
QCOM,Qualcomm,2024-02-12,145.91513061523438,2024-03-18,159.89462280273438,138,1929.0,0.0958,ES3 트레일링스탑,24
ISRG,Intuitive Surgical,2024-03-27,400.1000061035156,2024-04-02,382.3599853515625,49,-869.0,-0.0443,ES1 손절 -3%,3
INTC,Intel,2024-03-28,43.714012145996094,2024-04-03,39.91366195678711,138,-524.0,-0.0869,ES1 손절 -3%,3
TXN,Texas Instruments,2024-02-22,157.01861572265625,2024-04-04,159.96099853515625,123,362.0,0.0187,ES4 데드크로스,29
MSFT,Microsoft,2024-03-13,408.8250732421875,2024-04-15,407.38714599609375,48,-69.0,-0.0035,ES4 데드크로스,22
BKNG,Booking,2024-03-20,3521.85498046875,2024-04-15,3430.46435546875,5,-457.0,-0.0259,ES4 데드크로스,17
